char	iwp	n_word	n_char
勉	0.032036	806	25159
纖	0.032031	1779	55540
岌	0.032000	88	2750
兒	0.031986	15394	481266
直	0.031966	18242	570672
虎	0.031954	4271	133662
芯	0.031934	800	25052
解	0.031813	27585	867095
枯	0.031712	800	25227
苦	0.031699	7385	232976
容	0.031646	8987	283981
屆	0.031564	1423	45083
糕	0.031543	3025	95902
黯	0.031532	266	8436
兄	0.031508	3025	96008
伴	0.031486	1957	62154
私	0.031484	3915	124347
慨	0.031472	355	11280
混	0.031436	3114	99059
愴	0.031384	88	2804
瓜	0.031350	2669	85136
默	0.031318	2758	88063
觀	0.031292	6674	213281
侵	0.031261	1067	34132
跎	0.031239	88	2817
暉	0.031232	266	8517
葉	0.031225	8097	259315
涸	0.031184	88	2822
蹉	0.031106	88	2829
渺	0.031061	355	11429
購	0.031055	2851	91806
峽	0.031023	1074	34620
顧	0.031022	3292	106117
康	0.031003	3203	103311
倫	0.030988	2402	77514
姿	0.030976	1245	40192
貞	0.030898	6318	204482
蕾	0.030881	444	14378
言	0.030799	10500	340919
孃	0.030781	576	18713
屁	0.030778	978	31776
鮮	0.030722	2224	72391
攀	0.030701	711	23159
汰	0.030671	177	5771
據	0.030644	4093	133568
詳	0.030634	1175	38356
囂	0.030631	266	8684
崩	0.030610	800	26135
舅	0.030594	978	31967
紛	0.030576	898	29369
例	0.030406	3114	102415
膏	0.030405	1601	52655
閨	0.030376	355	11687
灑	0.030328	889	29313
宴	0.030265	622	20552
謅	0.030220	88	2912
瀾	0.030217	266	8803
回	0.030205	27319	904440
膺	0.030199	88	2914
騙	0.030190	1334	44187
梢	0.030131	266	8828
赧	0.030106	88	2923
冗	0.030097	266	8838
瞭	0.030071	533	17725
脈	0.030064	2224	73976
睜	0.030057	444	14772
檀	0.030053	266	8851
傍	0.030006	266	8865
炳	0.030005	177	5899
擾	0.029988	1067	35581
熏	0.029982	266	8872
類	0.029974	5962	198906
客	0.029961	8097	270252
爸	0.029954	11657	389161
茅	0.029953	1334	44536
誣	0.029934	177	5913
肝	0.029927	978	32679
祕	0.029924	2579	86185
肋	0.029831	266	8917
歐	0.029749	3203	107667
邃	0.029720	88	2961
極	0.029695	5962	200774
爐	0.029691	1690	56919
誌	0.029658	1259	42450
煉	0.029637	800	26993
斃	0.029631	266	8977
騖	0.029600	88	2973
駝	0.029517	355	12027
冽	0.029481	88	2985
烏	0.029440	3114	105776
減	0.029362	2580	87868
全	0.029340	22068	752145
家	0.029337	53125	1810827
汕	0.029305	177	6040
友	0.029260	14593	498728
非	0.029242	9788	334723
躇	0.029197	88	3014
蚣	0.029101	88	3024
臻	0.029035	2580	88859
紂	0.028938	88	3041
陸	0.028928	3292	113800
焦	0.028870	1334	46207
端	0.028862	3203	110976
鉛	0.028861	711	24635
棱	0.028855	532	18437
兔	0.028854	2135	73992
澳	0.028824	978	33930
瞧	0.028796	444	15419
偉	0.028743	1334	46411
鐲	0.028710	177	6165
郡	0.028669	444	15487
案	0.028611	5428	189716
勞	0.028590	4093	143161
壁	0.028573	2046	71606
谷	0.028542	2224	77921
傘	0.028518	533	18690
罪	0.028483	3470	121827
徐	0.028450	1156	40632
奇	0.028371	6940	244615
荔	0.028328	266	9390
稱	0.028320	3737	131955
嗌	0.028287	645	22802
耽	0.028279	177	6259
均	0.028247	2313	81885
咽	0.028183	444	15754
廷	0.028151	444	15772
浮	0.028086	2669	95031
辨	0.028085	800	28485
芥	0.028071	266	9476
宜	0.028019	2758	98433
芙	0.027997	266	9501
竹	0.027995	2491	88980
骨	0.027985	4716	168518
侄	0.027979	266	9507
樊	0.027967	177	6329
炭	0.027963	889	31792
佐	0.027925	444	15900
仙	0.027921	2580	92402
敞	0.027897	266	9535
潤	0.027878	1512	54236
淪	0.027839	266	9555
殞	0.027813	88	3164
應	0.027800	23937	861033
庖	0.027751	88	3171
凋	0.027739	177	6381
許	0.027730	2580	93039
桌	0.027726	978	35274
濡	0.027717	88	3175
傀	0.027708	88	3176
儡	0.027708	88	3176
基	0.027701	9343	337285
青	0.027683	7474	269984
姊	0.027657	978	35362
史	0.027627	4716	170704
誡	0.027613	177	6410
蠟	0.027611	1245	45090
菇	0.027605	266	9636
悠	0.027559	1334	48405
聯	0.027523	7919	287722
茜	0.027517	88	3198
紐	0.027504	622	22615
瀕	0.027455	177	6447
喬	0.027444	800	29150
霆	0.027414	88	3210
梁	0.027412	1779	64898
貂	0.027391	177	6462
枚	0.027373	355	12969
天	0.027332	27496	1005996
栒	0.027311	26	952
姬	0.027306	355	13001
悲	0.027290	1423	52144
赴	0.027280	622	22801
校	0.027207	10411	382664
各	0.027176	7474	275018
舞	0.027168	3381	124446
溫	0.027166	5783	212876
拱	0.027141	533	19638
掏	0.027064	177	6540
妨	0.027011	177	6553
錚	0.026961	88	3264
需	0.026955	4271	158447
赤	0.026913	1601	59488
沸	0.026908	355	13193
熙	0.026875	1245	46325
衆	0.026872	4755	176953
海	0.026841	16284	606694
罄	0.026821	88	3281
繭	0.026774	177	6611
腸	0.026766	1957	73114
屯	0.026762	711	26568
孩	0.026735	1592	59548
瀟	0.026689	177	6632
操	0.026684	2402	90016
課	0.026683	4894	183414
狎	0.026610	88	3307
足	0.026593	6585	247621
匡	0.026581	177	6659
歸	0.026507	3114	117478
意	0.026500	33993	1282765
嗟	0.026466	88	3325
申	0.026460	1690	63870
賬	0.026429	1552	58723
盃	0.026403	533	20187
凰	0.026374	444	16835
扎	0.026372	1601	60708
孔	0.026320	2135	81117
馳	0.026302	533	20265
些	0.026261	2936	111799
判	0.026253	1690	64374
布	0.026223	8275	315559
沃	0.026210	622	23731
繫	0.026170	2402	91786
組	0.026149	6140	234809
茸	0.026149	177	6769
首	0.026138	6407	245121
疾	0.026137	1156	44228
空	0.026122	11479	439430
報	0.026119	10856	415635
互	0.026021	2847	109410
族	0.026017	7296	280427
謔	0.025974	88	3388
猝	0.025890	88	3399
猥	0.025875	88	3401
撤	0.025866	622	24047
啼	0.025838	266	10295
氏	0.025808	1512	58587
置	0.025803	3737	144828
訣	0.025738	177	6877
釋	0.025715	2135	83027
景	0.025702	3915	152321
藤	0.025663	622	24237
鬥	0.025645	3470	135307
電	0.025589	27230	1064131
疲	0.025513	622	24380
紹	0.025512	1446	56680
揣	0.025497	177	6942
周	0.025474	5962	234040
降	0.025429	3114	122457
液	0.025428	2491	97963
笞	0.025346	88	3472
熔	0.025234	444	17595
疼	0.025109	444	17683
玉	0.025106	4182	166572
化	0.025094	17886	712754
諒	0.025023	444	17744
梓	0.025019	266	10632
映	0.024987	978	39140
售	0.024978	2228	89199
母	0.024960	6674	267383
貶	0.024913	266	10677
配	0.024853	3203	128876
懷	0.024839	3025	121784
酶	0.024791	355	14320
礁	0.024773	177	7145
撫	0.024715	978	39571
陵	0.024711	1477	59771
刊	0.024624	1264	51331
咆	0.024618	177	7190
鹼	0.024590	2135	86824
吒	0.024547	88	3585
蜈	0.024526	88	3588
東	0.024519	10678	435504
荒	0.024499	1393	56859
稷	0.024499	88	3592
俑	0.024438	88	3601
乍	0.024422	355	14536
驅	0.024415	889	36412
悔	0.024408	1067	43716
壇	0.024384	1334	54709
鼎	0.024324	800	32890
幻	0.024291	1423	58582
幟	0.024276	88	3625
雌	0.024216	355	14660
館	0.024115	2758	114368
拙	0.024104	444	18420
烈	0.024063	1690	70233
率	0.023983	4538	189214
癸	0.023894	88	3683
佑	0.023890	177	7409
登	0.023863	3470	145413
審	0.023858	2313	96949
英	0.023844	5339	223916
系	0.023839	6140	257558
礎	0.023791	649	27279
制	0.023783	9254	389096
庭	0.023781	1957	82292
炫	0.023771	88	3702
萬	0.023755	10233	430768
趣	0.023689	2046	86369
藏	0.023639	3203	135496
談	0.023627	2580	109195
如	0.023617	24560	1039912
蒼	0.023604	889	37663
儀	0.023555	2491	105754
錦	0.023463	1067	45475
鹽	0.023462	1868	79617
冀	0.023460	88	3751
徹	0.023454	711	30315
桐	0.023442	533	22737
盤	0.023403	4805	205316
痠	0.023311	177	7593
埔	0.023257	355	15264
腱	0.023250	88	3785
頓	0.023242	2135	91858
彪	0.023213	177	7625
星	0.023195	10411	448855
告	0.023135	4093	176917
寂	0.023105	622	26920
仗	0.023073	533	23101
聶	0.023019	88	3823
寺	0.023012	800	34765
琉	0.023008	177	7693
蝨	0.023007	88	3825
法	0.022966	21356	929896
篷	0.022943	266	11594
隸	0.022903	266	11614
諾	0.022839	1779	77892
寇	0.022831	266	11651
桿	0.022829	978	42840
緬	0.022809	177	7760
氛	0.022755	533	23423
曲	0.022675	4894	215829
棉	0.022671	1245	54915
吟	0.022669	622	27438
堤	0.022633	266	11753
敦	0.022628	533	23555
幀	0.022593	88	3895
貨	0.022592	4538	200867
坊	0.022563	622	27567
腕	0.022551	444	19689
佛	0.022477	2402	106866
洛	0.022474	2135	94997
捻	0.022428	177	7892
晃	0.022386	622	27785
朝	0.022335	4449	199193
佯	0.022335	88	3940
齊	0.022283	8809	395332
恤	0.022265	266	11947
劣	0.022252	533	23953
活	0.022237	7741	348119
佰	0.022217	88	3961
繡	0.022206	533	24003
息	0.022176	4983	224699
芒	0.022166	444	20031
妻	0.022110	978	44233
霍	0.022088	800	36218
春	0.022076	4182	189437
掠	0.022069	266	12053
亨	0.022066	266	12055
賒	0.022050	88	3991
哉	0.022037	177	8032
千	0.021916	7385	336967
暨	0.021885	88	4021
穀	0.021857	839	38385
尺	0.021852	1067	48829
亮	0.021838	2402	109993
拼	0.021817	1245	57066
築	0.021792	1241	56947
悍	0.021771	266	12218
亙	0.021680	88	4059
文	0.021606	18242	844314
益	0.021561	2046	94893
敬	0.021548	1245	57778
堵	0.021530	355	16489
漢	0.021522	3648	169498
丑	0.021502	622	28928
磯	0.021500	88	4093
平	0.021490	15127	703912
殖	0.021465	740	34475
失	0.021462	6763	315108
臼	0.021448	88	4103
芷	0.021414	2936	137109
達	0.021396	5250	245373
袁	0.021353	266	12457
佳	0.021328	1601	75066
巔	0.021313	88	4129
颱	0.021259	177	8326
蕊	0.021241	88	4143
蘇	0.021219	2936	138367
田	0.021214	3203	150985
謙	0.021210	3470	163601
櫥	0.021208	177	8346
遢	0.021165	177	8363
寓	0.021152	177	8368
幹	0.021095	4004	189809
喧	0.021046	266	12639
屠	0.021036	355	16876
咿	0.020918	88	4207
詞	0.020915	3915	187185
則	0.020899	2313	110676
旦	0.020895	711	34028
其	0.020885	19310	924587
岱	0.020858	88	4219
關	0.020839	11746	563656
縐	0.020819	88	4227
崛	0.020784	88	4234
恍	0.020759	266	12814
柳	0.020717	1156	55800
孚	0.020691	88	4253
坡	0.020658	711	34418
弧	0.020646	177	8573
突	0.020633	6318	306212
視	0.020632	7296	353620
術	0.020565	6585	320197
躁	0.020544	355	17280
權	0.020520	5428	264521
拔	0.020444	1334	65251
智	0.020441	1868	91386
儷	0.020361	88	4322
騷	0.020290	355	17496
渠	0.020236	444	21941
末	0.020229	1423	70345
板	0.020227	5517	272758
蟾	0.020202	88	4356
製	0.020180	3559	176362
羽	0.020180	889	44054
糜	0.020137	88	4370
簡	0.020122	3470	172447
目	0.020106	7474	371732
逆	0.020095	1067	53099
遭	0.020087	444	22104
織	0.020068	2669	132998
翰	0.020055	355	17701
旭	0.020036	177	8834
綸	0.020023	177	8840
豔	0.020012	889	44424
迅	0.019992	533	26661
鍾	0.019952	7207	361211
檬	0.019946	266	13336
允	0.019931	266	13346
坪	0.019926	355	17816
惟	0.019923	177	8884
岸	0.019879	978	49198
何	0.019858	5339	268861
發	0.019847	25183	1268882
牽	0.019799	978	49396
洪	0.019791	1067	53914
屬	0.019777	2669	134955
縷	0.019691	177	8989
狹	0.019641	266	13543
萱	0.019621	444	22629
稿	0.019616	1067	54395
踐	0.019606	355	18107
採	0.019513	1888	96754
球	0.019487	6496	333351
土	0.019446	4716	242519
戒	0.019440	1156	59464
旅	0.019425	2402	123657
合	0.019420	12814	659842
略	0.019393	1868	96321
營	0.019369	3826	197534
培	0.019341	1067	55169
寵	0.019328	444	22972
酸	0.019315	3203	165829
昔	0.019273	266	13802
惠	0.019267	1245	64617
墩	0.019264	177	9188
磕	0.019235	177	9202
勢	0.019218	3203	166671
滕	0.019172	88	4590
妙	0.019138	1156	60403
腎	0.019071	355	18615
澡	0.019065	177	9284
哀	0.019013	800	42076
胡	0.018966	2313	121954
贅	0.018949	177	9341
譯	0.018931	889	46961
陷	0.018923	622	32870
貝	0.018906	1423	75267
灌	0.018774	978	52092
楊	0.018763	1245	66355
舒	0.018742	1868	99667
宋	0.018712	711	37997
卓	0.018685	444	23763
蔘	0.018679	177	9476
蔡	0.018670	355	19014
桃	0.018645	1156	62001
妒	0.018637	177	9497
潮	0.018549	1601	86311
撒	0.018505	889	48042
物	0.018504	12725	687700
論	0.018477	5250	284131
瑋	0.018449	88	4770
語	0.018438	6851	371568
吉	0.018410	2135	115972
畏	0.018406	444	24123
訕	0.018379	88	4788
悅	0.018357	355	19339
蠅	0.018232	266	14590
警	0.018226	3292	180618
惘	0.018223	88	4829
孤	0.018182	1067	58684
艾	0.018116	889	49073
謁	0.018074	88	4869
標	0.018072	4271	236326
寞	0.018034	177	9815
翠	0.018031	533	29561
措	0.018011	711	39476
階	0.017993	1423	79087
患	0.017991	800	44466
督	0.017990	889	49415
甲	0.017971	2580	143566
牲	0.017963	266	14808
擊	0.017923	3559	198569
通	0.017907	11123	621146
瑟	0.017886	355	19848
隱	0.017855	1512	84682
密	0.017852	3292	184409
鴦	0.017839	88	4933
穢	0.017830	177	9927
盧	0.017798	622	34947
謬	0.017784	266	14957
賓	0.017777	1067	60022
習	0.017770	2847	160211
翁	0.017768	444	24989
品	0.017739	6229	351146
予	0.017712	355	20043
冬	0.017697	1334	75378
原	0.017676	10322	583961
員	0.017651	7207	408313
倘	0.017586	88	5004
漆	0.017558	711	40495
缺	0.017552	1245	70934
憲	0.017516	444	25348
施	0.017499	2135	122006
義	0.017493	6585	376446
情	0.017472	13259	758871
駕	0.017460	1067	61110
韋	0.017455	266	15239
髒	0.017455	266	15239
邀	0.017450	355	20344
莫	0.017448	1334	76455
殿	0.017431	355	20366
哨	0.017412	355	20388
彙	0.017389	444	25533
逾	0.017384	177	10182
晝	0.017348	355	20464
航	0.017325	2135	123229
絞	0.017315	266	15362
瑤	0.017295	266	15380
署	0.017265	533	30872
膽	0.017214	1423	82666
叨	0.017213	177	10283
因	0.017207	15928	925668
仰	0.017191	622	36182
譜	0.017170	889	51777
謊	0.017148	177	10322
侮	0.017116	177	10341
防	0.017111	3915	228797
染	0.017050	1423	83459
寥	0.017015	88	5172
渡	0.017003	800	47051
拌	0.017001	177	10411
唐	0.016989	1245	73282
豁	0.016987	177	10420
庸	0.016978	355	20909
楚	0.016900	2669	157927
監	0.016886	1868	110623
卯	0.016851	177	10504
廉	0.016825	622	36968
胖	0.016816	444	26403
絕	0.016809	3381	201139
籌	0.016806	622	37010
協	0.016800	1682	100117
惰	0.016794	88	5240
介	0.016786	2046	121885
噪	0.016736	266	15894
甚	0.016732	1601	95686
體	0.016730	12013	718047
襲	0.016683	533	31949
吭	0.016664	88	5281
授	0.016619	1233	74194
敗	0.016562	1423	85919
雅	0.016560	1690	102051
貌	0.016551	889	53712
曉	0.016538	800	48373
投	0.016530	3648	220690
籍	0.016501	711	43089
載	0.016451	1779	108141
俯	0.016390	266	16229
趟	0.016372	88	5375
鏤	0.016372	88	5375
公	0.016350	15483	946981
劑	0.016318	1868	114475
檸	0.016300	266	16319
慧	0.016293	711	43639
浴	0.016255	622	38264
葬	0.016246	444	27329
暴	0.016235	1334	82167
堯	0.016212	88	5428
取	0.016197	2847	175771
醫	0.016196	4271	263708
束	0.016185	711	43930
炙	0.016132	88	5455
扳	0.016132	177	10972
北	0.016121	5517	342224
必	0.016105	2402	149144
譬	0.016096	622	38642
源	0.016083	3381	210222
憐	0.016081	533	33145
漲	0.016068	1156	71942
誅	0.016068	177	11016
聚	0.016058	1423	88614
誼	0.016033	266	16591
廠	0.016025	2313	144340
惕	0.016020	88	5493
聖	0.016011	2669	166700
拒	0.016001	800	49998
顆	0.015977	355	22219
孕	0.015967	355	22234
彿	0.015954	88	5516
器	0.015931	6407	402173
島	0.015928	2224	139625
局	0.015925	3737	234659
酉	0.015919	88	5528
閣	0.015888	533	33548
殷	0.015874	177	11150
迪	0.015828	889	56166
芽	0.015809	355	22456
矽	0.015802	88	5569
典	0.015794	1512	95734
拾	0.015790	622	39391
勒	0.015762	1067	67696
調	0.015745	4627	293879
攜	0.015646	266	17001
濬	0.015625	9	576
挫	0.015573	177	11366
唆	0.015537	88	5664
臣	0.015509	622	40106
坦	0.015489	889	57397
網	0.015459	5695	368398
念	0.015433	2580	167176
環	0.015407	3470	225227
云	0.015387	355	23071
顏	0.015383	978	63575
隘	0.015342	88	5736
票	0.015333	2491	162459
彩	0.015333	3114	203092
芳	0.015286	622	40692
戰	0.015285	5161	337654
僅	0.015258	800	52433
辛	0.015251	1512	99144
禮	0.015237	3292	216055
贈	0.015200	355	23356
坎	0.015196	266	17505
鯨	0.015189	177	11653
啓	0.015171	1155	76134
庫	0.015141	1601	105742
攘	0.015120	177	11706
屑	0.015105	266	17610
疏	0.014978	622	41527
限	0.014973	1601	106926
戚	0.014961	355	23728
鴛	0.014941	88	5890
拂	0.014919	177	11864
興	0.014910	3826	256603
旋	0.014884	800	53749
滯	0.014881	444	29836
世	0.014878	7563	508328
廬	0.014874	177	11900
喜	0.014841	2224	149855
澎	0.014835	88	5932
蜀	0.014799	177	11960
挪	0.014767	177	11986
弟	0.014752	1957	132658
橫	0.014741	1779	120681
述	0.014670	711	48465
販	0.014657	266	18148
常	0.014656	5517	376436
動	0.014624	14148	967439
犬	0.014617	622	42553
棕	0.014577	177	12142
誕	0.014561	778	53431
釀	0.014558	177	12158
纜	0.014532	266	18305
亞	0.014510	4271	294355
皇	0.014491	1156	79774
費	0.014460	4182	289208
壹	0.014459	88	6086
永	0.014458	2046	141516
奄	0.014450	88	6090
倪	0.014424	88	6101
牀	0.014384	1423	98929
別	0.014365	5695	396449
尤	0.014358	533	37122
院	0.014351	4182	291411
澱	0.014331	177	12351
羚	0.014328	88	6142
崇	0.014319	533	37223
貿	0.014306	1012	70740
髓	0.014282	177	12393
腑	0.014226	88	6186
辱	0.014214	355	24975
睛	0.014176	533	37600
竭	0.014126	266	18830
稅	0.014087	1512	107332
嫉	0.014064	88	6257
歇	0.014047	355	25273
炎	0.014041	1156	82328
奪	0.014040	533	37963
仁	0.014024	1245	88777
秤	0.014013	177	12631
纔	0.013983	1558	111419
烷	0.013959	177	12680
致	0.013949	1512	108397
搜	0.013930	800	57429
析	0.013910	995	71529
矩	0.013811	266	19260
棄	0.013802	1067	77309
且	0.013767	1957	142147
拷	0.013714	88	6417
犢	0.013709	88	6419
修	0.013621	2491	182876
叱	0.013614	88	6464
子	0.013606	21623	1589182
亡	0.013604	889	65348
栓	0.013604	177	13011
士	0.013592	5428	399345
咎	0.013584	88	6478
席	0.013577	978	72033
壈	0.013559	4	295
域	0.013558	1156	85266
繁	0.013553	622	45894
河	0.013525	3826	282890
劇	0.013514	1512	111888
歷	0.013475	2046	151840
鋼	0.013435	1423	105921
章	0.013423	1690	125907
居	0.013417	2224	165760
雄	0.013408	1423	106133
父	0.013385	2046	152854
眠	0.013378	444	33190
屢	0.013374	177	13235
垃	0.013369	607	45402
惑	0.013362	533	39889
桀	0.013360	88	6587
駒	0.013337	88	6598
元	0.013332	3114	233565
娜	0.013323	355	26645
作	0.013272	10233	771017
節	0.013268	4271	321900
進	0.013266	6851	516416
椎	0.013265	177	13343
哪	0.013244	1690	127601
廝	0.013241	88	6646
社	0.013211	3737	282860
禧	0.013185	88	6674
控	0.013158	1779	135204
盔	0.013152	88	6691
診	0.013147	444	33772
恐	0.013108	1423	108562
恭	0.013065	444	33985
蒙	0.013035	1334	102339
雜	0.013020	1601	122967
否	0.013006	444	34139
夷	0.012986	266	20484
曼	0.012942	978	75570
慼	0.012922	88	6810
勺	0.012918	88	6812
宦	0.012909	88	6817
稠	0.012907	88	6818
伍	0.012901	355	27517
謀	0.012900	889	68917
援	0.012885	533	41366
媒	0.012878	533	41389
儘	0.012870	266	20668
準	0.012852	3292	256155
訶	0.012843	88	6852
畸	0.012841	88	6853
效	0.012837	1690	131655
具	0.012815	2224	173546
郵	0.012798	889	69465
丈	0.012789	355	27759
蹺	0.012780	88	6886
蓉	0.012779	177	13851
冊	0.012773	889	69601
埃	0.012721	444	34904
豚	0.012698	88	6930
苛	0.012671	88	6945
呂	0.012669	177	13971
朱	0.012642	1245	98478
踵	0.012629	88	6968
惶	0.012597	177	14051
雕	0.012574	622	49467
伽	0.012553	177	14100
嗓	0.012534	88	7021
饒	0.012518	266	21249
斑	0.012486	533	42687
鍵	0.012457	711	57075
捕	0.012446	355	28524
婉	0.012442	266	21380
濟	0.012434	2580	207501
尼	0.012409	2224	179226
捆	0.012368	88	7115
艇	0.012366	266	21510
羨	0.012365	177	14315
碩	0.012364	266	21514
免	0.012340	1245	100893
甕	0.012287	88	7162
誤	0.012265	1067	86993
厥	0.012253	88	7182
塗	0.012231	711	58133
脅	0.012209	177	14497
質	0.012194	2847	233484
艙	0.012185	266	21830
漓	0.012161	88	7236
厘	0.012136	88	7251
餘	0.012125	2135	176086
候	0.012071	5250	434916
嗣	0.012056	88	7299
確	0.012035	1601	133027
速	0.012000	2224	185335
廁	0.011974	978	81674
鉤	0.011966	443	37021
德	0.011959	4271	357135
察	0.011912	1779	149339
銷	0.011894	1671	140494
巒	0.011868	88	7415
振	0.011789	711	60313
給	0.011776	1868	158622
憶	0.011769	978	83103
服	0.011762	4627	393400
選	0.011691	2758	235907
舍	0.011673	711	60910
敘	0.011671	265	22706
福	0.011665	2402	205923
閉	0.011606	711	61260
表	0.011597	5695	491080
職	0.011564	1957	169232
諭	0.011484	88	7663
污	0.011457	1423	124202
遺	0.011437	1334	116643
馨	0.011436	88	7695
京	0.011413	1601	140274
央	0.011408	711	62323
猩	0.011406	88	7715
魟	0.011364	5	440
董	0.011343	266	23451
紗	0.011342	355	31299
恆	0.011329	355	31336
自	0.011296	21089	1867004
俸	0.011275	88	7805
泛	0.011248	533	47387
瀝	0.011214	88	7847
鄭	0.011211	355	31666
代	0.011185	4627	413691
債	0.011167	533	47732
寧	0.011148	2046	183535
鬱	0.011111	444	39960
午	0.011111	622	55982
驛	0.011093	88	7933
棘	0.011054	88	7961
嬰	0.011053	177	16014
注	0.011047	1156	104647
國	0.011042	12547	1136313
齡	0.011037	533	48293
粵	0.011006	88	7996
宰	0.011004	177	16085
粹	0.010955	177	16157
懇	0.010943	88	8042
熒	0.010915	88	8062
竟	0.010890	2491	228743
奠	0.010879	88	8089
撰	0.010879	88	8089
鎮	0.010869	1512	139112
志	0.010845	2135	196857
秀	0.010843	889	81989
窘	0.010835	88	8122
籽	0.010796	88	8151
欽	0.010793	177	16400
輯	0.010778	444	41194
保	0.010706	4093	382323
括	0.010652	355	33326
黨	0.010650	2135	200467
翩	0.010618	88	8288
委	0.010609	1690	159302
技	0.010588	2580	243672
謝	0.010587	1868	176441
緞	0.010587	88	8312
幽	0.010578	444	41972
該	0.010578	6318	597258
宛	0.010558	88	8335
