phase	literal	pos	family	voice	note	trust	stratum	verdict	fix_pos	fix_family	fix_voice	audit_note
p2_idiom	破罐破摔	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom					
p2_idiom	礙手礙腳	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom					
p2_idiom	老夫老妻	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom					
p2_idiom	要死要活	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom					
p2_idiom	親上加親	u	idiom		no-source;fallback;p2-idiom:AxxA;p2-idiom-heuristic	low	low|u|idiom					
p2_idiom	閒言閒語	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom					
p2_idiom	雙宿雙飛	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom					
p2_idiom	難上加難	u	idiom		no-source;fallback;p2-idiom:AxxA;p2-idiom-heuristic	low	low|u|idiom					
p2_idiom	順風順水	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom					
p2_idiom	飄飄欲仙	u	idiom		no-source;fallback;p2-idiom:AABC;p2-idiom-heuristic	low	low|u|idiom					
p2_idiom	高高在上	u	idiom		no-source;fallback;p2-idiom:AABC;p2-idiom-heuristic	low	low|u|idiom					
p2_idiom	鬱鬱而終	u	idiom		no-source;fallback;p2-idiom:AABC;p2-idiom-heuristic	low	low|u|idiom					
p3	一個二個	x	idiom		audit-med;review;p2-idiom:一X?Y;p2-idiom-heuristic	high	high|gate|idiom					
p3	全力以赴	v	idiom		audit-high;review	high	high|gate|idiom					
p3	斷斷續續	a,r	idiom		cow-single;p2-idiom:AABB;p2-idiom-heuristic;review;p1-audit;review;AABB 狀態／情狀；非名（cow-single n 假陽）	high	high|gate|idiom					
p3	無處不在	n	idiom		cow-single;p2-idiom:有無對;p2-idiom-heuristic;review	high	high|gate|idiom					
p3	除此之外	r	idiom		len4-noun-heuristic;p2-idiom:之字格;p2-idiom-heuristic;review;p1-audit;review;連接／附帶說明短語；非名（len4-noun 假陽會毒同名詞閘）	high	high|gate|idiom					
p3	一些問題	n			len4-noun-heuristic;p3	high	high|gate|plain					
p3	下跌	n,v			cow-nv-unreviewed;trust-low;p1-close;true-nv;review	high	high|gate|plain					
p3	不掉	v			verb-suffix;p3;heuristic	high	high|gate|plain					
p3	二十	x			numeral;p3;heuristic	high	high|gate|plain					
p3	人之常情	n			len4-noun-heuristic;p3	high	high|gate|plain					
p3	保存	n,v			cow-nv-unreviewed;trust-low;p1-close;true-nv;review	high	high|gate|plain					
p3	信息技術	n			len4-noun-heuristic;p3	high	high|gate|plain					
p3	優質服務	n			len4-noun-heuristic;p3	high	high|gate|plain					
p3	六一	x			numeral;p3;heuristic	high	high|gate|plain					
p3	具體情況	n			len4-noun-heuristic;p3	high	high|gate|plain					
p3	加強	n,v			cow-nv-unreviewed;trust-low;p1-close;true-nv;review	high	high|gate|plain					
p3	受益	v		passive	prefix-passive;heuristic	high	high|gate|plain					
p3	受衆	v		passive	prefix-passive;p3;heuristic	high	high|gate|plain					
p3	各級政府	n			len4-noun-heuristic;p3	high	high|gate|plain					
p3	咬住	v			verb-suffix;p3;heuristic	high	high|gate|plain					
p3	國內市場	n			len4-noun-heuristic	high	high|gate|plain					
p3	地方政府	n			len4-noun-heuristic	high	high|gate|plain					
p3	增長	n,v			cow-nv-unreviewed;trust-low;p1-close;true-nv;review	high	high|gate|plain					
p3	專業人員	n			len4-noun-heuristic;p3	high	high|gate|plain					
p3	戴住	v			verb-suffix;p3;heuristic	high	high|gate|plain					
p3	托住	v			verb-suffix;p3;heuristic	high	high|gate|plain					
p3	批評	n,v			cow-nv-unreviewed;trust-low;p1-close;true-nv;review	high	high|gate|plain					
p3	搜索	n,v			cow-nv-unreviewed;trust-low;p1-close;true-nv;review	high	high|gate|plain					
p3	無線網絡	n			len4-noun-heuristic;p3	high	high|gate|plain					
p3	照住	v			verb-suffix;p3;heuristic	high	high|gate|plain					
p3	理工大學	n			len4-noun-heuristic	high	high|gate|plain					
p3	發達國家	n			len4-noun-heuristic;p3	high	high|gate|plain					
p3	監管部門	n			len4-noun-heuristic;p3	high	high|gate|plain					
p3	知識分子	n			len4-noun-heuristic	high	high|gate|plain					
p3	研發中心	n			len4-noun-heuristic;p3	high	high|gate|plain					
p3	研究中心	n			len4-noun-heuristic;p3	high	high|gate|plain					
p3	研究人員	n			len4-noun-heuristic;p3	high	high|gate|plain					
p3	科學技術	n			len4-noun-heuristic;p3	high	high|gate|plain					
p3	立法	n,v			cow-nv-unreviewed;trust-low;p1-close;true-nv;review	high	high|gate|plain					
p3	競爭	n,v			cow-nv-unreviewed;trust-low;p1-close;true-nv;review	high	high|gate|plain					
p3	管理系統	n			len4-noun-heuristic;p3	high	high|gate|plain					
p3	統一	n,v			cow-nv-unreviewed;trust-low;p1-close;true-nv;review	high	high|gate|plain					
p3	考完	v			verb-suffix;p3;heuristic	high	high|gate|plain					
p3	股票市場	n			len4-noun-heuristic	high	high|gate|plain					
p3	舉報電話	n			len4-noun-heuristic;p3	high	high|gate|plain					
p3	衝突	n,v			cow-nv-unreviewed;trust-low;p1-close;true-nv;review	high	high|gate|plain					
p3	被窩	v		passive	prefix-passive;p3;heuristic	high	high|gate|plain					
p3	被迫	v		passive	prefix-passive;heuristic	high	high|gate|plain					
p3	諮詢服務	n			len4-noun-heuristic;p3	high	high|gate|plain					
p3	諮詢電話	n			len4-noun-heuristic;p3	high	high|gate|plain					
p3	資本市場	n			len4-noun-heuristic;p3	high	high|gate|plain					
p3	超級市場	n			len4-noun-heuristic	high	high|gate|plain					
p3	這些問題	n			len4-noun-heuristic;p3	high	high|gate|plain					
p3	頂住	v			verb-suffix;heuristic	high	high|gate|plain					
p3	順住	v			verb-suffix;p3;heuristic	high	high|gate|plain					
p3	一清二楚	u	idiom		no-source;fallback;p2-idiom:一X?Y;p2-idiom-heuristic;review	high	high|u|idiom					
p3	嘻嘻哈哈	u	idiom		no-source;fallback;p2-idiom:AABB;p2-idiom-heuristic;review	high	high|u|idiom					
p3	大大小小	u	idiom		no-source;fallback;p2-idiom:AABB;p2-idiom-heuristic;review	high	high|u|idiom					
p3	實實在在	u	idiom		no-source;fallback;p2-idiom:AABB;p2-idiom-heuristic;review	high	high|u|idiom					
p3	方方面面	u	idiom		no-source;fallback;p2-idiom:AABB;p2-idiom-heuristic;review	high	high|u|idiom					
p3	有意無意	u	idiom		no-source;fallback;p2-idiom:有無對;p2-idiom-heuristic;review	high	high|u|idiom					
p3	有所不同	u	idiom		no-source;fallback;p2-idiom:有無對;p2-idiom-heuristic;review	high	high|u|idiom					
p3	老老實實	u	idiom		no-source;fallback;p2-idiom:AABB;p2-idiom-heuristic;review	high	high|u|idiom					
p3	不完	u			verb-suffix;p3;heuristic;p1-audit;review;否定+完；非獨立動詞（verb-suffix 假陽，多見於 V 不完）	high	high|u|plain					
p3	受山	u		passive	prefix-passive;p3;heuristic;p1-audit;review;切詞假陽（受山火等）；非獨立被動動詞	high	high|u|plain					
p3	一月	n			cow-single	low	low|low|plain					
p3	上帝	n			cow-single	low	low|low|plain					
p3	上映	v			cow-single;p3	low	low|low|plain					
p3	上演	v			cow-single;p3	low	low|low|plain					
p3	不便	n			cow-single	low	low|low|plain					
p3	人們	n			cow-single	low	low|low|plain					
p3	侷限	n			cow-single	low	low|low|plain					
p3	倡議	n			cow-single;p3	low	low|low|plain					
p3	僅僅	r			cow-single	low	low|low|plain					
p3	兔子	n			cow-single	low	low|low|plain					
p3	公務員	n			cow-single	low	low|low|plain					
p3	公路	n			cow-single	low	low|low|plain					
p3	共性	n			cow-single;p3	low	low|low|plain					
p3	典範	n			cow-single	low	low|low|plain					
p3	制度	n			cow-single	low	low|low|plain					
p3	十月	n			cow-single	low	low|low|plain					
p3	半場	n			cow-single;p3	low	low|low|plain					
p3	博物館	n			cow-single	low	low|low|plain					
p3	叢	n			cow-single;p3	low	low|low|plain					
p3	句子	n			cow-single	low	low|low|plain					
p3	名稱	n			cow-single	low	low|low|plain					
p3	和諧	n,v			cow-nv-unreviewed;trust-low	low	low|low|plain					
p3	在外	n			cow-single	low	low|low|plain					
p3	均	v			cow-single	low	low|low|plain					
p3	城堡	n			cow-single	low	low|low|plain					
p3	墨盒	n			cow-single;p3	low	low|low|plain					
p3	外形	n			cow-single;p3	low	low|low|plain					
p3	夥伴	n			cow-single	low	low|low|plain					
p3	大意	n			cow-single	low	low|low|plain					
p3	大炮	n			cow-single;p3	low	low|low|plain					
p3	失效	v			cow-single;p3	low	low|low|plain					
p3	奔騰	v			cow-single;p3	low	low|low|plain					
p3	女兒	n			cow-single	low	low|low|plain					
p3	女皇	n			cow-single	low	low|low|plain					
p3	好手	n			cow-single	low	low|low|plain					
p3	定向	n			cow-single;p3	low	low|low|plain					
p3	實習	v			cow-single	low	low|low|plain					
p3	對講機	n			cow-single;p3	low	low|low|plain					
p3	帷幕	n			cow-single;p3	low	low|low|plain					
p3	年級	n			cow-single	low	low|low|plain					
p3	後期	n			cow-single	low	low|low|plain					
p3	意圖	n			cow-single	low	low|low|plain					
p3	打印機	n			cow-single	low	low|low|plain					
p3	投保	v			cow-single;p3	low	low|low|plain					
p3	抱怨	v			cow-single	low	low|low|plain					
p3	招手	v			cow-single	low	low|low|plain					
p3	指向	v			cow-single	low	low|low|plain					
p3	捐款	n,v			cow-nv-unreviewed;trust-low	low	low|low|plain					
p3	探索	n,v			cow-nv-unreviewed;trust-low	low	low|low|plain					
p3	接收	n,v			cow-nv-unreviewed;trust-low	low	low|low|plain					
p3	掩飾	v			cow-single	low	low|low|plain					
p3	擊	v			cow-single	low	low|low|plain					
p3	收看	v			cow-single	low	low|low|plain					
p3	放寬	n			cow-single	low	low|low|plain					
p3	效率	n			cow-single	low	low|low|plain					
p3	救護車	n			cow-single	low	low|low|plain					
p3	方形	n			cow-single	low	low|low|plain					
p3	旅程	n			cow-single	low	low|low|plain					
p3	昨日	n			cow-single	low	low|low|plain					
p3	有效	v			cow-single	low	low|low|plain					
p3	松鼠	n			cow-single	low	low|low|plain					
p3	格式化	n			cow-single;p3	low	low|low|plain					
p3	棚	n			cow-single	low	low|low|plain					
p3	槽	n			cow-single;p3	low	low|low|plain					
p3	歡呼	n,v			cow-nv-unreviewed;trust-low	low	low|low|plain					
p3	正直	n			cow-single	low	low|low|plain					
p3	死刑	n			cow-single;p3	low	low|low|plain					
p3	母豬	n			cow-single;p3	low	low|low|plain					
p3	毫不	r			cow-single	low	low|low|plain					
p3	民	n			cow-single;p3	low	low|low|plain					
p3	注視	n,v			cow-nv-unreviewed;trust-low	low	low|low|plain					
p3	液	n			cow-single	low	low|low|plain					
p3	深藍色	n			cow-single;p3	low	low|low|plain					
p3	源泉	n			cow-single;p3	low	low|low|plain					
p3	澳洲	n			cow-single	low	low|low|plain					
p3	瀉	v			cow-single;p3	low	low|low|plain					
p3	灰燼	n			cow-single;p3	low	low|low|plain					
p3	無情	n			cow-single	low	low|low|plain					
p3	熱氣	n			cow-single	low	low|low|plain					
p3	父	n			cow-single;p3	low	low|low|plain					
p3	猜測	n,v			cow-nv-unreviewed;trust-low	low	low|low|plain					
p3	現代人	n			cow-single;p3	low	low|low|plain					
p3	現代化	v			cow-single	low	low|low|plain					
p3	生產力	n			cow-single	low	low|low|plain					
p3	當下	v			verb-suffix;heuristic;verb-suffix-suspect;trust-low	low	low|low|plain					
p3	痕跡	n			cow-single	low	low|low|plain					
p3	發育	n			cow-single	low	low|low|plain					
p3	發誓	v			cow-single	low	low|low|plain					
p3	矩陣	n			cow-single	low	low|low|plain					
p3	磋商	n			cow-single;p3	low	low|low|plain					
p3	箍	n			cow-single	low	low|low|plain					
p3	節	n			cow-single	low	low|low|plain					
p3	紅包	n			cow-single	low	low|low|plain					
p3	紅蘿蔔	n			cow-single	low	low|low|plain					
p3	綜述	n			cow-single	low	low|low|plain					
p3	繁忙	n			cow-single;p3	low	low|low|plain					
p3	置換	n			cow-single;p3	low	low|low|plain					
p3	自主	n			cow-single	low	low|low|plain					
p3	芷	n			cow-single;p3	low	low|low|plain					
p3	苯	n			cow-single;p3	low	low|low|plain					
p3	草叢	n			cow-single	low	low|low|plain					
p3	萬聖節	n			cow-single;p3	low	low|low|plain					
p3	薪水	n			cow-single	low	low|low|plain					
p3	血糖	n			cow-single;p3	low	low|low|plain					
p3	被殺	v			cow-single;p3	low	low|low|plain					
p3	裂開	n,v			cow-nv-unreviewed;trust-low	low	low|low|plain					
p3	親切	n			cow-single	low	low|low|plain					
p3	註釋	n			cow-single;p3	low	low|low|plain					
p3	謝謝	n,v			cow-nv-unreviewed;trust-low	low	low|low|plain					
p3	責令	v			cow-single	low	low|low|plain					
p3	賠	v			cow-single	low	low|low|plain					
p3	起飛	v			cow-single	low	low|low|plain					
p3	超越	n,v			cow-nv-unreviewed;trust-low	low	low|low|plain					
p3	趕走	v			cow-single	low	low|low|plain					
p3	跌倒	v			cow-single	low	low|low|plain					
p3	踐踏	v			cow-single;p3	low	low|low|plain					
p3	逃生	v			cow-single	low	low|low|plain					
p3	邪惡	n			cow-single	low	low|low|plain					
p3	酒精	n			cow-single	low	low|low|plain					
p3	醒覺	a			cow-single	low	low|low|plain					
p3	錦標賽	n			cow-single;p3	low	low|low|plain					
p3	鐘樓	n			cow-single	low	low|low|plain					
p3	集	n			cow-single	low	low|low|plain					
p3	集合	n,v			cow-nv-unreviewed;trust-low	low	low|low|plain					
p3	電話號碼	n			cow-single	low	low|low|plain					
p3	電路	n			cow-single	low	low|low|plain					
p3	預感	v			cow-single	low	low|low|plain					
p3	騙	v			cow-single;p3	low	low|low|plain					
p3	鼠	n			cow-single	low	low|low|plain					
p3	一生一世	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom					
p3	一舉一動	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom					
p3	人來人往	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom					
p3	依依不捨	u	idiom		no-source;fallback;p2-idiom:AABC;p2-idiom-heuristic	low	low|u|idiom					
p3	可口可樂	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom					
p3	各式各樣	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom					
p3	各種各樣	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom					
p3	哈哈大笑	u	idiom		no-source;fallback;p2-idiom:AABC;p2-idiom-heuristic	low	low|u|idiom					
p3	唔多唔少	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom					
p3	唔經唔覺	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom					
p3	奄奄一息	u	idiom		no-source;fallback;p2-idiom:AABC;p2-idiom-heuristic	low	low|u|idiom					
p3	忍無可忍	u	idiom		no-source;fallback;p2-idiom:AxxA;p2-idiom-heuristic	low	low|u|idiom					
p3	有講有笑	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom					
p3	無時無刻	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom					
p3	若隱若現	u	idiom		no-source;fallback;p2-idiom:ABAC;p2-idiom-heuristic	low	low|u|idiom					
p3	講開又講	u	idiom		no-source;fallback;p2-idiom:AxxA;p2-idiom-heuristic	low	low|u|idiom					
p3	一口一口	u			no-source;p3;fallback	low	low|u|plain					
p3	一男一女	u			no-source;p3;fallback	low	low|u|plain					
p3	一輩子	u			no-source;fallback	low	low|u|plain					
p3	一顆	u			no-source;p3;fallback	low	low|u|plain					
p3	一齣	u			no-source;p3;fallback	low	low|u|plain					
p3	丁俊暉	u			no-source;p3;fallback	low	low|u|plain					
p3	三分鐘	u			no-source;p3;fallback	low	low|u|plain					
p3	三維	u			no-source;fallback	low	low|u|plain					
p3	上一次	u			no-source;p3;fallback	low	low|u|plain					
p3	上也	u			no-source;p3;fallback	low	low|u|plain					
p3	上海大衆	u			no-source;p3;fallback	low	low|u|plain					
p3	上班族	u			no-source;fallback	low	low|u|plain					
p3	上部	u			no-source;p3;fallback	low	low|u|plain					
p3	下山	u			no-source;fallback	low	low|u|plain					
p3	下晝	u			no-source;p3;fallback	low	low|u|plain					
p3	下班	u			no-source;fallback	low	low|u|plain					
p3	下話	u			no-source;p3;fallback	low	low|u|plain					
p3	不久	u			no-source;fallback	low	low|u|plain					
p3	不全	u			no-source;p3;fallback	low	low|u|plain					
p3	不切實際	u			no-source;fallback	low	low|u|plain					
p3	不同程度	u			no-source;p3;fallback	low	low|u|plain					
p3	不寫	u			no-source;p3;fallback	low	low|u|plain					
p3	不愛	u			no-source;p3;fallback	low	low|u|plain					
p3	不理我	u			no-source;p3;fallback	low	low|u|plain					
p3	不用擔心	u			no-source;p3;fallback	low	low|u|plain					
p3	不要去	u			no-source;p3;fallback	low	low|u|plain					
p3	不變的	u			no-source;p3;fallback	low	low|u|plain					
p3	不買	u			no-source;p3;fallback	low	low|u|plain					
p3	世界級	u			no-source;p3;fallback	low	low|u|plain					
p3	中國人民	u			no-source;p3;fallback	low	low|u|plain					
p3	中國傳統	u			no-source;p3;fallback	low	low|u|plain					
p3	中國國際	u			no-source;p3;fallback	low	low|u|plain					
p3	中秋	u			no-source;fallback	low	low|u|plain					
p3	中轉	u			no-source;p3;fallback	low	low|u|plain					
p3	主要用於	u			no-source;p3;fallback	low	low|u|plain					
p3	之日	u			no-source;p3;fallback	low	low|u|plain					
p3	也不知道	u			no-source;p3;fallback	low	low|u|plain					
p3	也使	u			no-source;p3;fallback	low	low|u|plain					
p3	也從	u			no-source;p3;fallback	low	low|u|plain					
p3	乾隆	u			no-source;p3;fallback	low	low|u|plain					
p3	了不起	u			no-source;fallback	low	low|u|plain					
p3	事蹟	u			no-source;fallback	low	low|u|plain					
p3	二來	u			no-source;p3;fallback	low	low|u|plain					
p3	二十年	u			no-source;p3;fallback	low	low|u|plain					
p3	二線	u			no-source;p3;fallback	low	low|u|plain					
p3	亞瑟	u			no-source;p3;fallback	low	low|u|plain					
p3	交帶	u			no-source;p3;fallback	low	low|u|plain					
p3	交費	u			no-source;p3;fallback	low	low|u|plain					
p3	人之	u			no-source;p3;fallback	low	low|u|plain					
p3	人入	u			no-source;p3;fallback	low	low|u|plain					
p3	人大代表	u			no-source;p3;fallback	low	low|u|plain					
p3	人對	u			no-source;p3;fallback	low	low|u|plain					
p3	人用	u			no-source;p3;fallback	low	low|u|plain					
p3	仔見	u			no-source;p3;fallback	low	low|u|plain					
p3	他不	u			no-source;p3;fallback	low	low|u|plain					
p3	他對	u			no-source;p3;fallback	low	low|u|plain					
p3	他所	u			no-source;p3;fallback	low	low|u|plain					
p3	令我	u			no-source;p3;fallback	low	low|u|plain					
p3	估下	u			no-source;p3;fallback	low	low|u|plain					
p3	伴有	u			no-source;p3;fallback	low	low|u|plain					
p3	但仍	u			no-source;p3;fallback	low	low|u|plain					
p3	低成本	u			no-source;p3;fallback	low	low|u|plain					
p3	佐治	u			no-source;p3;fallback	low	low|u|plain					
p3	作品內容	u			no-source;p3;fallback	low	low|u|plain					
p3	你和	u			no-source;p3;fallback	low	low|u|plain					
p3	你得	u			no-source;p3;fallback	low	low|u|plain					
p3	來訪	u			no-source;fallback	low	low|u|plain					
p3	供需	u			no-source;fallback	low	low|u|plain					
p3	係路	u			no-source;p3;fallback	low	low|u|plain					
p3	俄國	u			no-source;fallback	low	low|u|plain					
p3	保單	u			no-source;p3;fallback	low	low|u|plain					
p3	信用證	u			no-source;p3;fallback	low	low|u|plain					
p3	偏低	u			no-source;p3;fallback	low	low|u|plain					
p3	做不了	u			no-source;p3;fallback	low	low|u|plain					
p3	做返	u			no-source;p3;fallback	low	low|u|plain					
p3	催促	u			no-source;p3;fallback	low	low|u|plain					
p3	傾偈	u			no-source;p3;fallback	low	low|u|plain					
p3	僅是	u			no-source;p3;fallback	low	low|u|plain					
p3	儘可能	u			no-source;fallback	low	low|u|plain					
p3	先見	u			no-source;p3;fallback	low	low|u|plain					
p3	先說	u			no-source;p3;fallback	low	low|u|plain					
p3	光電	u			no-source;fallback	low	low|u|plain					
p3	入得	u			no-source;p3;fallback	low	low|u|plain					
p3	入手	u			no-source;fallback	low	low|u|plain					
p3	內側	u			no-source;p3;fallback	low	low|u|plain					
p3	全國性	u			no-source;p3;fallback	low	low|u|plain					
p3	兩隊	u			no-source;p3;fallback	low	low|u|plain					
p3	冰耀	u			no-source;p3;fallback	low	low|u|plain					
p3	凝望	u			no-source;fallback	low	low|u|plain					
p3	出力	u			no-source;fallback	low	low|u|plain					
p3	出演	u			no-source;fallback	low	low|u|plain					
p3	刀刀	u			no-source;p3;fallback	low	low|u|plain					
p3	分管	u			no-source;p3;fallback	low	low|u|plain					
p3	切實加強	u			no-source;p3;fallback	low	low|u|plain					
p3	刻錄	u			no-source;p3;fallback	low	low|u|plain					
p3	前列	u			no-source;fallback	low	low|u|plain					
p3	剛買	u			no-source;p3;fallback	low	low|u|plain					
p3	創新	u			no-source;fallback	low	low|u|plain					
p3	力度	u			no-source;fallback	low	low|u|plain					
p3	加快發展	u			no-source;p3;fallback	low	low|u|plain					
p3	加菲	u			no-source;p3;fallback	low	low|u|plain					
p3	動脈	u			no-source;p3;fallback	low	low|u|plain					
p3	動靜	u			no-source;fallback	low	low|u|plain					
p3	勞動合同	u			no-source;p3;fallback	low	low|u|plain					
p3	勞務	u			no-source;fallback	low	low|u|plain					
p3	十幾歲	u			no-source;p3;fallback	low	low|u|plain					
p3	原意	u			no-source;fallback	low	low|u|plain					
p3	又開始	u			no-source;p3;fallback	low	low|u|plain					
p3	反動	u			no-source;p3;fallback	low	low|u|plain					
p3	句話	u			no-source;p3;fallback	low	low|u|plain					
p3	另一種	u			no-source;p3;fallback	low	low|u|plain					
p3	只知道	u			no-source;p3;fallback	low	low|u|plain					
p3	可兒	u			no-source;p3;fallback	low	low|u|plain					
p3	可好	u			no-source;p3;fallback	low	low|u|plain					
p3	可想而知	u			no-source;fallback	low	low|u|plain					
p3	史料	u			no-source;p3;fallback	low	low|u|plain					
p3	叻仔	u			no-source;p3;fallback	low	low|u|plain					
p3	同好	u			no-source;p3;fallback	low	low|u|plain					
p3	同濟	u			no-source;p3;fallback	low	low|u|plain					
p3	吐了	u			no-source;p3;fallback	low	low|u|plain					
p3	呱	u			no-source;fallback	low	low|u|plain					
p3	呵欠	u			no-source;p3;fallback	low	low|u|plain					
p3	咗事	u			no-source;p3;fallback	low	low|u|plain					
p3	咗六合彩	u			no-source;p3;fallback	low	low|u|plain					
p3	哂力	u			no-source;p3;fallback	low	low|u|plain					
p3	哩句	u			no-source;p3;fallback	low	low|u|plain					
p3	哪家	u			no-source;p3;fallback	low	low|u|plain					
p3	唐山	u			no-source;fallback	low	low|u|plain					
p3	唪	u			no-source;p3;fallback	low	low|u|plain					
p3	商機	u			no-source;fallback	low	low|u|plain					
p3	問個	u			no-source;p3;fallback	low	low|u|plain					
p3	問咗	u			no-source;p3;fallback	low	low|u|plain					
p3	啦啦啦	u			no-source;p3;fallback	low	low|u|plain					
p3	喇得	u			no-source;p3;fallback	low	low|u|plain					
p3	喊着	u			no-source;p3;fallback	low	low|u|plain					
p3	喜歡喫	u			no-source;p3;fallback	low	low|u|plain					
p3	喫喝	u			no-source;p3;fallback	low	low|u|plain					
p3	喫肉	u			no-source;p3;fallback	low	low|u|plain					
p3	嗰兩個	u			no-source;p3;fallback	low	low|u|plain					
p3	嘢做	u			no-source;p3;fallback	low	low|u|plain					
p3	嘢好	u			no-source;p3;fallback	low	low|u|plain					
p3	嚟做	u			no-source;p3;fallback	low	low|u|plain					
p3	嚟喇	u			no-source;p3;fallback	low	low|u|plain					
p3	嚴格	u			no-source;fallback	low	low|u|plain					
p3	嚴格執行	u			no-source;p3;fallback	low	low|u|plain					
p3	四是	u			no-source;p3;fallback	low	low|u|plain					
p3	回族	u			no-source;p3;fallback	low	low|u|plain					
p3	回購	u			no-source;p3;fallback	low	low|u|plain					
p3	國際米蘭	u			no-source;p3;fallback	low	low|u|plain					
p3	圓圓	u			no-source;p3;fallback	low	low|u|plain					
p3	圓碌碌	u			no-source;p3;fallback	low	low|u|plain					
p3	地同	u			no-source;p3;fallback	low	low|u|plain					
p3	地架	u			no-source;p3;fallback	low	low|u|plain					
p3	地鐵站	u			no-source;p3;fallback	low	low|u|plain					
p3	均屬	u			no-source;p3;fallback	low	low|u|plain					
p3	均有	u			no-source;p3;fallback	low	low|u|plain					
p3	均由	u			no-source;p3;fallback	low	low|u|plain					
p3	坐底	u			no-source;p3;fallback	low	low|u|plain					
p3	垂直	u			no-source;fallback	low	low|u|plain					
p3	城市裏	u			no-source;p3;fallback	low	low|u|plain					
p3	執導	u			no-source;p3;fallback	low	low|u|plain					
p3	執生	u			no-source;p3;fallback	low	low|u|plain					
p3	執返	u			no-source;p3;fallback	low	low|u|plain					
p3	埸	u			no-source;p3;fallback	low	low|u|plain					
p3	培養學生	u			no-source;p3;fallback	low	low|u|plain					
p3	堅硬	u			no-source;fallback	low	low|u|plain					
p3	堡	u			no-source;fallback	low	low|u|plain					
p3	場館	u			no-source;p3;fallback	low	low|u|plain					
p3	境內	u			no-source;fallback	low	low|u|plain					
p3	增設	u			no-source;p3;fallback	low	low|u|plain					
p3	外貿	u			no-source;fallback	low	low|u|plain					
p3	多功能	u			no-source;p3;fallback	low	low|u|plain					
p3	多家	u			no-source;p3;fallback	low	low|u|plain					
p3	多方	u			no-source;fallback	low	low|u|plain					
p3	多樣性	u			no-source;p3;fallback	low	low|u|plain					
p3	多萬	u			no-source;p3;fallback	low	low|u|plain					
p3	多遠	u			no-source;p3;fallback	low	low|u|plain					
p3	大一	u			no-source;p3;fallback	low	low|u|plain					
p3	大型企業	u			no-source;fallback	low	low|u|plain					
p3	大城市	u			no-source;fallback	low	low|u|plain					
p3	太遠	u			no-source;p3;fallback	low	low|u|plain					
p3	女校	u			no-source;fallback	low	low|u|plain					
p3	好地地	u			no-source;fallback	low	low|u|plain					
p3	好夠	u			no-source;p3;fallback	low	low|u|plain					
p3	好強	u			no-source;p3;fallback	low	low|u|plain					
p3	威嚴	u			no-source;fallback	low	low|u|plain					
p3	婷	u			no-source;fallback	low	low|u|plain					
p3	媾女	u			no-source;p3;fallback	low	low|u|plain					
p3	嫌棄	u			no-source;fallback	low	low|u|plain					
p3	孫	u			no-source;p3;fallback	low	low|u|plain					
p3	學歷	u			no-source;fallback	low	low|u|plain					
p3	學英語	u			no-source;p3;fallback	low	low|u|plain					
p3	安娜	u			no-source;p3;fallback	low	low|u|plain					
p3	定點	u			no-source;p3;fallback	low	low|u|plain					
p3	宜個	u			no-source;p3;fallback	low	low|u|plain					
p3	客車	u			no-source;fallback	low	low|u|plain					
p3	害我	u			no-source;p3;fallback	low	low|u|plain					
p3	容講	u			no-source;p3;fallback	low	low|u|plain					
p3	富士康	u			no-source;p3;fallback	low	low|u|plain					
p3	寫了	u			no-source;p3;fallback	low	low|u|plain					
p3	寶貝兒	u			no-source;p3;fallback	low	low|u|plain					
p3	將你	u			no-source;p3;fallback	low	low|u|plain					
p3	將她	u			no-source;p3;fallback	low	low|u|plain					
p3	將球	u			no-source;p3;fallback	low	low|u|plain					
p3	將身	u			no-source;p3;fallback	low	low|u|plain					
p3	專一	u			no-source;fallback	low	low|u|plain					
p3	專區	u			no-source;fallback	low	low|u|plain					
